Selegiline	Selegiline	s040204050	NN	B-NP	B-Chemical
due	due	d000	JJ	B-ADJP	O
to	to	t000	TO	B-PP	O
isoniazid	isoniazid	i2050203	NN	B-NP	B-Chemical
therapy	therapy	t06010	NN	I-NP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
17	17	0000	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
day	day	d000	NN	I-NP	O
-	-	-000	HYPH	O	O
old	old	o430	JJ	B-NP	O
infant	infant	i51053	NN	I-NP	O
on	on	o500	IN	B-PP	O
isoniazid	isoniazid	i2050203	NN	B-NP	B-Chemical
therapy	therapy	t06010	NN	I-NP	O
13	13	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
kg	kg	k200	NN	I-NP	O
daily	daily	d040	RB	B-ADVP	O
from	from	f605	IN	B-PP	O
birth	birth	b0630	NN	B-NP	O
because	because	b02020	IN	B-PP	O
of	of	o100	IN	I-PP	O
maternal	maternal	m0306504	JJ	B-NP	O
tuberculosis	tuberculosis	t01062040202	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
admitted	admit	a350303	VBN	I-VP	O
after	after	a1306	IN	B-PP	O
4	4	4000	CD	B-NP	O
days	day	d020	NNS	I-NP	O
of	of	o100	IN	B-PP	O
clonic	clonic	c40502	JJ	B-NP	B-Disease
fits	fit	f032	NNS	I-NP	I-Disease
.	.	.000	.	O	O

No	No	n000	DT	B-NP	O
underlying	underlie	u53064052	VBG	I-NP	O
infective	infective	i51023010	JJ	I-NP	O
or	or	o600	CC	I-NP	O
biochemical	biochemical	b02050204	JJ	I-NP	O
cause	cause	c020	NN	I-NP	O
could	could	c043	MD	B-VP	O
be	be	b000	VB	I-VP	O
found	find	f053	VBN	I-VP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
fits	fit	f032	NNS	I-NP	B-Disease
ceased	cease	c0203	VBD	B-VP	O
within	within	w0305	IN	B-PP	O
4	4	4000	CD	B-NP	O
hours	hour	h062	NNS	I-NP	O
of	of	o100	IN	B-PP	O
administering	administer	a350502306052	VBG	B-VP	O
intramuscular	intramuscular	i53605020406	JJ	B-NP	O
pyridoxine	pyridoxine	p060302050	NN	I-NP	B-Chemical
,	,	,000	,	O	O
suggesting	suggest	s02023052	VBG	B-VP	O
an	an	a500	DT	B-NP	O
aetiology	aetiology	a0304020	NN	I-NP	O
of	of	o100	IN	B-PP	O
pyridoxine	pyridoxine	p060302050	NN	B-NP	B-Chemical
deficiency	deficiency	d01020520	NN	I-NP	O
secondary	secondary	s02053060	JJ	B-ADJP	O
to	to	t000	TO	B-PP	O
isoniazid	isoniazid	i2050203	NN	B-NP	B-Chemical
medication	medication	m03020305	NN	I-NP	O
.	.	.000	.	O	O

Ketamine	Ketamine	k0305050	NN	B-NP	B-Chemical
sedation	sedation	s030305	NN	I-NP	O
for	for	f060	IN	B-PP	O
the	the	t000	DT	B-NP	O
reduction	reduction	r0302305	NN	I-NP	O
of	of	o100	IN	B-PP	O
children	child	c043605	NNS	B-NP	O
'	'	'000	POS	B-NP	O
s	s	s000	NNS	I-NP	O
fractures	fracture	f60230602	NNS	I-NP	B-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
emergency	emergency	e50620520	NN	I-NP	O
department	department	d010635053	NN	I-NP	O
.	.	.000	.	O	O

BACKGROUND	BACKGROUND	b026053	NN	B-NP	O
:	:	:000	:	O	O
There	There	t060	EX	B-NP	O
recently	recently	r0205340	RB	B-ADVP	O
has	have	h020	VBZ	B-VP	O
been	be	b050	VBN	I-VP	O
a	a	a000	DT	B-NP	O
resurgence	resurgence	r020620520	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
utilization	utilization	u304020305	NN	I-NP	O
of	of	o100	IN	B-PP	O
ketamine	ketamine	k0305050	NN	B-NP	B-Chemical
,	,	,000	,	O	O
a	a	a000	DT	B-NP	O
unique	unique	u5020	JJ	I-NP	O
anesthetic	anesthetic	a50230302	NN	I-NP	O
,	,	,000	,	O	O
for	for	f060	IN	B-PP	O
emergency	emergency	e50620520	NN	B-NP	O
-	-	-000	HYPH	I-NP	O
department	department	d010635053	NN	I-NP	O
procedures	procedure	p602030602	NNS	I-NP	O
requiring	require	r0206052	VBG	B-VP	O
sedation	sedation	s030305	NN	B-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
purpose	purpose	p061020	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
present	present	p602053	JJ	I-NP	O
study	study	s3030	NN	I-NP	O
was	be	w020	VBD	B-VP	O
to	to	t000	TO	B-VP	O
examine	examine	e205050	VB	I-VP	O
the	the	t000	DT	B-NP	O
safety	safety	s01030	NN	I-NP	O
and	and	a530	CC	I-NP	O
efficacy	efficacy	e102020	NN	I-NP	O
of	of	o100	IN	B-PP	O
ketamine	ketamine	k0305050	NN	B-NP	B-Chemical
for	for	f060	IN	B-PP	O
sedation	sedation	s030305	NN	B-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
of	of	o100	IN	B-PP	O
children	child	c043605	NNS	B-NP	O
'	'	'000	POS	B-NP	O
s	s	s000	NNS	I-NP	O
fractures	fracture	f60230602	NNS	I-NP	B-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
emergency	emergency	e50620520	NN	I-NP	O
department	department	d010635053	NN	I-NP	O
.	.	.000	.	O	O

METHODS	METHODS	m03032	NNS	B-NP	O
:	:	:000	:	O	O
One	One	o500	CD	B-NP	O
hundred	hundred	h053603	CD	I-NP	O
and	and	a530	CC	I-NP	O
fourteen	fourteen	f06305	CD	I-NP	O
children	child	c043605	NNS	I-NP	O
(	(	(000	(	O	O
average	average	a106020	JJ	B-NP	O
age	age	a200	NN	I-NP	O
,	,	,000	,	O	O
5	5	5000	CD	B-NP	O
.	.	.000	.	O	O
3	3	3000	CD	B-NP	O
years	year	y062	NNS	I-NP	O
;	;	;000	:	O	O
range	range	r0520	NN	B-NP	O
,	,	,000	,	O	O
twelve	twelve	t0410	CD	B-NP	O
months	month	m05302	NNS	I-NP	O
to	to	t000	TO	B-PP	O
ten	ten	t050	CD	B-NP	O
years	year	y062	NNS	I-NP	O
and	and	a530	CC	O	O
ten	ten	t050	CD	B-NP	O
months	month	m05302	NNS	I-NP	O
)	)	)000	)	O	O
who	who	w000	WP	B-NP	O
underwent	undergo	u5306053	VBD	B-VP	O
closed	close	c40203	VBN	B-VP	O
reduction	reduction	r0302305	NN	B-NP	O
of	of	o100	IN	B-PP	O
an	an	a500	DT	B-NP	O
isolated	isolate	i2040303	VBN	I-NP	O
fracture	fracture	f6023060	NN	I-NP	B-Disease
or	or	o600	CC	I-NP	O
dislocation	dislocation	d024020305	NN	I-NP	B-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
emergency	emergency	e50620520	NN	I-NP	O
department	department	d010635053	NN	I-NP	O
at	at	a300	IN	B-PP	O
a	a	a000	DT	B-NP	O
level	level	l0104	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
I	I	i000	NN	I-NP	O
trauma	trauma	t6050	NN	I-NP	B-Disease
center	center	c05306	NN	I-NP	O
were	be	w060	VBD	B-VP	O
prospectively	prospectively	p602102301040	RB	I-VP	O
evaluated	evaluate	e1040303	VBN	I-VP	O
.	.	.000	.	O	O

Ketamine	Ketamine	k0305050	NN	B-NP	B-Chemical
hydrochloride	hydrochloride	h036020406030	NN	I-NP	I-Chemical
was	be	w020	VBD	B-VP	O
administered	administer	a35050230603	VBN	I-VP	O
intravenously	intravenously	i53601050240	RB	B-ADVP	O
(	(	(000	(	O	O
at	at	a300	IN	B-PP	O
a	a	a000	DT	B-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
two	two	t000	CD	B-NP	O
milligrams	milligram	m04026052	NNS	I-NP	O
per	per	p060	IN	B-PP	O
kilogram	kilogram	k0402605	NN	B-NP	O
of	of	o100	IN	B-PP	O
body	body	b030	NN	B-NP	O
weight	weight	w0203	NN	I-NP	O
)	)	)000	)	O	O
in	in	i500	IN	B-PP	O
ninety	ninety	n05030	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
nine	nine	n050	CD	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
patients	patient	p030532	NNS	I-NP	O
and	and	a530	CC	O	O
intramuscularly	intramuscularly	i5360502040640	RB	B-ADVP	O
(	(	(000	(	O	O
at	at	a300	IN	B-PP	O
a	a	a000	DT	B-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
four	four	f060	CD	B-NP	O
milligrams	milligram	m04026052	NNS	I-NP	O
per	per	p060	IN	B-PP	O
kilogram	kilogram	k0402605	NN	B-NP	O
of	of	o100	IN	B-PP	O
body	body	b030	NN	B-NP	O
weight	weight	w0203	NN	I-NP	O
)	)	)000	)	O	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
other	other	o306	JJ	I-NP	O
fifteen	fifteen	f01305	CD	I-NP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
board	board	b063	NN	I-NP	O
-	-	-000	HYPH	B-VP	O
certified	certify	c0630103	VBN	B-NP	O
emergency	emergency	e50620520	NN	I-NP	O
physician	physician	p020205	NN	I-NP	O
skilled	skille	s20403	VBN	B-VP	O
in	in	i500	IN	B-PP	O
airway	airway	a060	NN	B-NP	O
management	management	m050205053	NN	I-NP	O
supervised	supervise	s010610203	VBD	B-VP	O
administration	administration	a350502360305	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
anesthetic	anesthetic	a50230302	JJ	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
patients	patient	p030532	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
monitored	monitor	m05030603	VBN	I-VP	O
by	by	b000	IN	B-PP	O
a	a	a000	DT	B-NP	O
registered	register	r020230603	VBN	I-NP	O
nurse	nurse	n0620	NN	I-NP	O
.	.	.000	.	O	O

Any	Any	a500	DT	B-NP	O
pain	pain	p050	NN	I-NP	B-Disease
during	during	d06052	IN	B-PP	O
the	the	t000	DT	B-NP	O
reduction	reduction	r0302305	NN	I-NP	O
was	be	w020	VBD	B-VP	O
rated	rat	r0303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
the	the	t000	DT	B-NP	O
orthopaedic	orthopaedic	o63010302	JJ	I-NP	O
surgeon	surgeon	s06205	NN	I-NP	O
treating	treat	t603052	VBG	B-VP	O
the	the	t000	DT	B-NP	O
patient	patient	p03053	NN	I-NP	O
according	accord	a2063052	VBG	B-PP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
Children	Children	c043605	NNP	I-NP	O
'	'	'000	POS	B-NP	O
s	s	s000	NNS	I-NP	O
Hospital	Hospital	h0210304	NNP	I-NP	O
of	of	o100	IN	B-PP	O
Eastern	Eastern	e023065	NNP	B-NP	O
Ontario	Ontario	o53060	NNP	I-NP	O
Pain	Pain	p050	NNP	I-NP	B-Disease
Scale	Scale	s2040	NNP	I-NP	O
(	(	(000	(	O	O
CHEOPS	CHEOPS	c012	NNP	B-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

RESULTS	RESULTS	r020432	NNS	B-NP	O
:	:	:000	:	O	O
The	The	t000	DT	B-NP	O
average	average	a106020	JJ	I-NP	O
time	time	t050	NN	I-NP	O
from	from	f605	IN	B-PP	O
intravenous	intravenous	i536010502	JJ	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
of	of	o100	IN	B-PP	O
ketamine	ketamine	k0305050	NN	B-NP	B-Chemical
to	to	t000	TO	B-PP	O
manipulation	manipulation	m0501040305	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
fracture	fracture	f6023060	NN	I-NP	B-Disease
or	or	o600	CC	I-NP	O
dislocation	dislocation	d024020305	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
one	one	o500	CD	B-NP	O
minute	minute	m05030	NN	I-NP	O
and	and	a530	CC	O	O
thirty	thirty	t0630	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
six	six	s020	CD	I-NP	O
seconds	second	s020532	NNS	I-NP	O
(	(	(000	(	O	O
range	range	r0520	NN	B-NP	O
,	,	,000	,	O	O
twenty	twenty	t0530	CD	B-NP	O
seconds	second	s020532	NNS	I-NP	O
to	to	t000	TO	B-PP	O
five	five	f010	CD	B-NP	O
minutes	minute	m050302	NNS	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
average	average	a106020	JJ	I-NP	O
time	time	t050	NN	I-NP	O
from	from	f605	IN	B-PP	O
intramuscular	intramuscular	i53605020406	JJ	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
to	to	t000	TO	B-PP	O
manipulation	manipulation	m0501040305	NN	B-NP	O
was	be	w020	VBD	B-VP	O
four	four	f060	CD	B-NP	O
minutes	minute	m050302	NNS	I-NP	O
and	and	a530	CC	I-NP	O
forty	forty	f0630	NN	I-NP	O
-	-	-000	HYPH	O	O
two	two	t000	CD	B-NP	O
seconds	second	s020532	NNS	I-NP	O
(	(	(000	(	O	O
range	range	r0520	NN	B-NP	O
,	,	,000	,	O	O
sixty	sixty	s0230	JJ	B-NP	O
seconds	second	s020532	NNS	I-NP	O
to	to	t000	TO	B-PP	O
fifteen	fifteen	f01305	CD	B-NP	O
minutes	minute	m050302	NNS	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
average	average	a106020	JJ	I-NP	O
score	score	s2060	NN	I-NP	O
according	accord	a2063052	VBG	B-PP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
Children	Children	c043605	NNP	I-NP	O
'	'	'000	POS	B-NP	O
s	s	s000	NNS	I-NP	O
Hospital	Hospital	h0210304	NNP	I-NP	O
of	of	o100	IN	B-PP	O
Eastern	Eastern	e023065	NNP	B-NP	O
Ontario	Ontario	o53060	NNP	I-NP	O
Pain	Pain	p050	NNP	I-NP	B-Disease
Scale	Scale	s2040	NNP	I-NP	O
was	be	w020	VBD	B-VP	O
6	6	6000	CD	B-NP	O
.	.	.000	.	O	O
4	4	4000	CD	B-NP	O
points	point	p0532	NNS	I-NP	O
(	(	(000	(	O	O
range	range	r0520	NN	B-NP	O
,	,	,000	,	O	O
5	5	5000	CD	B-NP	O
to	to	t000	TO	I-NP	O
10	10	0000	CD	I-NP	O
points	point	p0532	NNS	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
reflecting	reflect	r014023052	VBG	B-VP	O
minimal	minimal	m050504	JJ	B-NP	O
or	or	o600	CC	I-NP	O
no	no	n000	DT	I-NP	O
pain	pain	p050	NN	I-NP	B-Disease
during	during	d06052	IN	B-PP	O
fracture	fracture	f6023060	NN	B-NP	B-Disease
reduction	reduction	r0302305	NN	I-NP	O
.	.	.000	.	O	O

Adequate	Adequate	a302030	JJ	B-NP	O
fracture	fracture	f6023060	NN	I-NP	B-Disease
reduction	reduction	r0302305	NN	I-NP	O
was	be	w020	VBD	B-VP	O
obtained	obtain	o130503	VBN	I-VP	O
in	in	i500	IN	B-PP	O
111	111	0000	CD	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
children	child	c043605	NNS	I-NP	O
.	.	.000	.	O	O

Ninety	Ninety	n05030	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
nine	nine	n050	CD	I-NP	O
percent	percent	p062053	NN	I-NP	O
(	(	(000	(	O	O
sixty	sixty	s0230	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
eight	eight	e0203	CD	I-NP	O
)	)	)000	)	O	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
sixty	sixty	s0230	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
nine	nine	n050	CD	I-NP	O
parents	parent	p060532	NNS	I-NP	O
present	present	p602053	JJ	B-ADJP	O
during	during	d06052	IN	B-PP	O
the	the	t000	DT	B-NP	O
reduction	reduction	r0302305	NN	I-NP	O
were	be	w060	VBD	B-VP	O
pleased	please	p40203	VBN	I-VP	O
with	with	w030	IN	B-PP	O
the	the	t000	DT	B-NP	O
sedation	sedation	s030305	NN	I-NP	O
and	and	a530	CC	O	O
would	would	w043	MD	B-VP	O
allow	allow	a400	VB	I-VP	O
it	it	i300	PRP	B-NP	O
to	to	t000	TO	B-VP	O
be	be	b000	VB	I-VP	O
used	use	u203	VBN	I-VP	O
again	again	a205	RB	B-ADVP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
similar	similar	s050406	JJ	I-NP	O
situation	situation	s030305	NN	I-NP	O
.	.	.000	.	O	O

Patency	Patency	p030520	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
airway	airway	a060	NN	I-NP	O
and	and	a530	CC	O	O
independent	independent	i5301053053	JJ	B-NP	O
respiration	respiration	r021060305	NN	I-NP	O
were	be	w060	VBD	B-VP	O
maintained	maintain	m0530503	VBN	I-VP	O
in	in	i500	IN	B-PP	O
all	all	a400	DT	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
patients	patient	p030532	NNS	I-NP	O
.	.	.000	.	O	O

Blood	Blood	b403	NN	B-NP	O
pressure	pressure	p602060	NN	I-NP	O
and	and	a530	CC	I-NP	O
heart	heart	h063	NN	I-NP	O
rate	rate	r030	NN	I-NP	O
remained	remain	r050503	VBD	B-VP	O
stable	stable	s30140	JJ	B-ADJP	O
.	.	.000	.	O	O

Minor	Minor	m0506	JJ	B-NP	O
side	side	s030	NN	I-NP	O
effects	effect	e10232	NNS	I-NP	O
included	include	i5240303	VBD	B-VP	O
nausea	nausea	n020	NN	B-NP	B-Disease
(	(	(000	(	O	O
thirteen	thirteen	t06305	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
emesis	emesis	e50202	NN	B-NP	B-Disease
(	(	(000	(	O	O
eight	eight	e0203	CD	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
thirteen	thirteen	t06305	CD	I-NP	O
patients	patient	p030532	NNS	I-NP	O
with	with	w030	IN	B-PP	O
nausea	nausea	n020	NN	B-NP	B-Disease
)	)	)000	)	O	O
,	,	,000	,	O	O
clumsiness	clumsiness	c40520502	NN	B-NP	B-Disease
(	(	(000	(	O	O
evident	evident	e103053	JJ	B-ADJP	O
as	as	a200	IN	B-PP	O
ataxic	ataxic	a30202	JJ	B-NP	B-Disease
movements	movement	m01050532	NNS	I-NP	I-Disease
in	in	i500	IN	B-PP	O
ten	ten	t050	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
dysphoric	dysphoric	d0210602	JJ	B-NP	B-Disease
reaction	reaction	r02305	NN	I-NP	I-Disease
(	(	(000	(	O	O
one	one	o500	CD	B-NP	O
patient	patient	p03053	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

No	No	n000	DT	B-NP	O
long	long	l052	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
term	term	t065	NN	I-NP	O
sequelae	sequela	s02040	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
noted	note	n0303	VBN	I-VP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
no	no	n000	DT	B-NP	O
patients	patient	p030532	NNS	I-NP	O
had	have	h030	VBD	B-VP	O
hallucinations	hallucination	h04020503052	NNS	B-NP	B-Disease
or	or	o600	CC	I-NP	O
nightmares	nightmare	n020350602	NNS	I-NP	O
.	.	.000	.	O	O

CONCLUSIONS	CONCLUSIONS	c052402052	NNS	B-NP	O
:	:	:000	:	O	O
Ketamine	Ketamine	k0305050	NN	B-NP	B-Chemical
reliably	reliably	r040140	RB	B-ADVP	O
,	,	,000	,	O	O
safely	safely	s01040	RB	B-ADVP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
quickly	quickly	q0240	RB	B-VP	O
provided	provide	p6010303	VBD	I-VP	O
adequate	adequate	a302030	JJ	B-NP	O
sedation	sedation	s030305	NN	I-NP	O
to	to	t000	TO	B-VP	O
effectively	effectively	e102301040	RB	I-VP	O
facilitate	facilitate	f020403030	VB	I-VP	O
the	the	t000	DT	B-NP	O
reduction	reduction	r0302305	NN	I-NP	O
of	of	o100	IN	B-PP	O
children	child	c043605	NNS	B-NP	O
'	'	'000	POS	B-NP	O
s	s	s000	NNS	I-NP	O
fractures	fracture	f60230602	NNS	I-NP	B-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
emergency	emergency	e50620520	NN	I-NP	O
department	department	d010635053	NN	I-NP	O
at	at	a300	IN	B-PP	O
our	our	o060	PRP$	B-NP	O
institution	institution	i523030305	NN	I-NP	O
.	.	.000	.	O	O

Ketamine	Ketamine	k0305050	NN	B-NP	B-Chemical
should	should	s043	MD	B-VP	O
only	only	o540	RB	I-VP	O
be	be	b000	VB	I-VP	O
used	use	u203	VBN	I-VP	O
in	in	i500	IN	B-PP	O
an	an	a500	DT	B-NP	O
environment	environment	e510605053	NN	I-NP	O
such	such	s020	JJ	B-PP	O
as	as	a200	IN	I-PP	O
the	the	t000	DT	B-NP	O
emergency	emergency	e50620520	NN	I-NP	O
department	department	d010635053	NN	I-NP	O
,	,	,000	,	O	O
where	where	w060	WRB	B-ADVP	O
proper	proper	p60106	JJ	B-NP	O
one	one	o500	CD	I-NP	O
-	-	-000	HYPH	B-ADVP	O
on	on	o500	IN	B-PP	O
-	-	-000	HYPH	B-NP	O
one	one	o500	CD	I-NP	O
monitoring	monitoring	m050306052	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
used	use	u203	VBN	I-VP	O
and	and	a530	CC	O	O
board	board	b063	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
certified	certify	c0630103	VBN	I-NP	O
physicians	physician	p0202052	NNS	I-NP	O
skilled	skille	s20403	VBD	B-VP	O
in	in	i500	IN	B-PP	O
airway	airway	a060	NN	B-NP	O
management	management	m050205053	NN	I-NP	O
are	be	a600	VBP	B-VP	O
directly	directly	d0602340	RB	I-VP	O
involved	involve	i5104103	VBN	I-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
care	care	c060	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
patient	patient	p03053	NN	I-NP	O
.	.	.000	.	O	O

Cyclosporine	Cyclosporine	c02402106050	NN	B-NP	B-Chemical
and	and	a530	CC	I-NP	O
tacrolimus	tacrolimus	t026040502	NN	I-NP	B-Chemical
-	-	-000	HYPH	O	O
associated	associate	a2020303	VBN	B-VP	O
thrombotic	thrombotic	t060510302	JJ	B-NP	B-Disease
microangiopathy	microangiopathy	m02605201030	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
development	development	d0104015053	NN	I-NP	O
of	of	o100	IN	B-PP	O
thrombotic	thrombotic	t060510302	JJ	B-NP	B-Disease
microangiopathy	microangiopathy	m02605201030	NN	I-NP	I-Disease
(	(	(000	(	O	O
TMA	TMA	t500	NN	B-NP	B-Disease
)	)	)000	)	O	O
associated	associate	a2020303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
the	the	t000	DT	B-NP	O
use	use	u200	NN	I-NP	O
of	of	o100	IN	B-PP	O
cyclosporine	cyclosporine	c02402106050	NN	B-NP	B-Chemical
has	have	h020	VBZ	B-VP	O
been	be	b050	VBN	I-VP	O
well	well	w040	RB	I-VP	O
documented	document	d020505303	VBN	I-VP	O
.	.	.000	.	O	O

Treatments	Treatment	t60350532	NNS	B-NP	O
have	have	h010	VBP	B-VP	O
included	include	i5240303	VBN	I-VP	O
discontinuation	discontinuation	d02053050305	NN	B-NP	O
or	or	o600	CC	I-NP	O
reduction	reduction	r0302305	NN	I-NP	O
of	of	o100	IN	B-PP	O
cyclosporine	cyclosporine	c02402106050	NN	B-NP	B-Chemical
dose	dose	d020	NN	I-NP	O
with	with	w030	IN	B-PP	O
or	or	o600	CC	B-PP	O
without	without	w0303	IN	B-PP	O
concurrent	concurrent	c05206053	JJ	B-NP	O
plasma	plasma	p40250	NN	I-NP	O
exchange	exchange	e20520	NN	I-NP	O
,	,	,000	,	O	O
plasma	plasma	p40250	NN	B-NP	O
infusion	infusion	i510205	NN	I-NP	O
,	,	,000	,	O	O
anticoagulation	anticoagulation	a530202040305	NN	B-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
intravenous	intravenous	i536010502	JJ	B-NP	O
immunoglobulin	immunoglobulin	i505024010405	NN	I-NP	O
G	G	g000	NN	I-NP	O
infusion	infusion	i510205	NN	I-NP	O
.	.	.000	.	O	O

However	However	h0106	RB	B-ADVP	O
,	,	,000	,	O	O
for	for	f060	IN	B-PP	O
recipients	recipient	r02010532	NNS	B-NP	O
of	of	o100	IN	B-PP	O
organ	organ	o6205	NN	B-NP	O
transplantation	transplantation	t6052140530305	NN	I-NP	O
,	,	,000	,	O	O
removing	remove	r0501052	VBG	B-VP	O
the	the	t000	DT	B-NP	O
inciting	incite	i5203052	VBG	I-NP	O
agent	agent	a2053	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
not	not	n030	RB	O	O
without	without	w0303	IN	B-PP	O
the	the	t000	DT	B-NP	O
attendant	attendant	a3053053	JJ	I-NP	O
risk	risk	r020	NN	I-NP	O
of	of	o100	IN	B-PP	O
precipitating	precipitate	p602010303052	VBG	B-VP	O
acute	acute	a2030	JJ	B-NP	O
rejection	rejection	r0202305	NN	I-NP	O
and	and	a530	CC	I-NP	O
graft	graft	g6013	NN	I-NP	O
loss	loss	l020	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
last	last	l023	JJ	I-NP	O
decade	decade	d02030	NN	I-NP	O
has	have	h020	VBZ	B-VP	O
seen	see	s050	VBN	I-VP	O
the	the	t000	DT	B-NP	O
emergence	emergence	e50620520	NN	I-NP	O
of	of	o100	IN	B-PP	O
tacrolimus	tacrolimus	t026040502	NN	B-NP	B-Chemical
as	as	a200	IN	B-PP	O
a	a	a000	DT	B-NP	O
potent	potent	p03053	JJ	I-NP	O
immunosuppressive	immunosuppressive	i5050201602010	JJ	I-NP	O
agent	agent	a2053	NN	I-NP	O
with	with	w030	IN	B-PP	O
mechanisms	mechanism	m02050252	NNS	B-NP	O
of	of	o100	IN	B-PP	O
action	action	a2305	NN	B-NP	O
virtually	virtually	v063040	RB	B-ADJP	O
identical	identical	i30530204	JJ	I-ADJP	O
to	to	t000	TO	B-PP	O
those	those	t020	DT	B-NP	O
of	of	o100	IN	B-PP	O
cyclosporine	cyclosporine	c02402106050	NN	B-NP	B-Chemical
.	.	.000	.	O	O

As	As	a200	IN	B-PP	O
a	a	a000	DT	B-NP	O
result	result	r02043	NN	I-NP	O
,	,	,000	,	O	O
switching	switch	s032052	VBG	B-VP	O
to	to	t000	TO	B-PP	O
tacrolimus	tacrolimus	t026040502	NN	B-NP	B-Chemical
has	have	h020	VBZ	B-VP	O
been	be	b050	VBN	I-VP	O
reported	report	r0106303	VBN	I-VP	O
to	to	t000	TO	I-VP	O
be	be	b000	VB	I-VP	O
a	a	a000	DT	B-NP	O
viable	viable	v0140	JJ	I-NP	O
therapeutic	therapeutic	t06010302	JJ	I-NP	O
option	option	o1305	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
