lupus	lupus	l0102	NN	I-NP	I-Disease
erythematosus	erythematosus	e60305030202	NN	I-NP	I-Disease
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
report	report	r01063	VBP	B-VP	O
the	the	t000	DT	B-NP	O
clinical	clinical	c4050204	JJ	I-NP	O
and	and	a530	CC	I-NP	O
bioptic	bioptic	b01302	JJ	I-NP	O
findings	finding	f053052	NNS	I-NP	O
for	for	f060	IN	B-PP	O
a	a	a000	DT	B-NP	O
57	57	0000	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
year	year	y060	NN	I-NP	O
-	-	-000	HYPH	O	O
old	old	o430	JJ	B-NP	O
woman	woman	w0505	NN	I-NP	O
with	with	w030	IN	B-PP	O
severe	severe	s01060	JJ	B-NP	O
chloroquine	chloroquine	c040602050	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
myopathy	myopathy	m01030	NN	I-NP	B-Disease
.	.	.000	.	O	O

Since	Since	s0520	IN	B-PP	O
1989	1989	0000	CD	B-NP	O
,	,	,000	,	O	O
she	she	s000	PRP	B-NP	O
had	have	h030	VBD	B-VP	O
been	be	b050	VBN	I-VP	O
suffering	suffer	s0106052	VBG	I-VP	O
from	from	f605	IN	B-PP	O
systemic	systemic	s0230502	JJ	B-NP	B-Disease
lupus	lupus	l0102	NN	I-NP	I-Disease
erythematosus	erythematosus	e60305030202	NN	I-NP	I-Disease
(	(	(000	(	O	O
SLE	SLE	s400	NN	B-NP	B-Disease
)	)	)000	)	O	O
with	with	w030	IN	B-PP	O
renal	renal	r0504	JJ	B-NP	B-Disease
involvement	involvement	i5104105053	NN	I-NP	I-Disease
and	and	a530	CC	I-NP	O
undergone	undergone	u53062050	NN	I-NP	O
periods	period	p06032	NNS	I-NP	O
of	of	o100	IN	B-PP	O
treatment	treatment	t6035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
azathioprine	azathioprine	a203016050	NN	B-NP	B-Chemical
and	and	a530	CC	I-NP	O
cyclophosphamide	cyclophosphamide	c0240102105030	NN	I-NP	B-Chemical
.	.	.000	.	O	O

Additional	Additional	a3030504	JJ	B-NP	O
therapy	therapy	t06010	NN	I-NP	O
with	with	w030	IN	B-PP	O
chloroquine	chloroquine	c040602050	NN	B-NP	B-Chemical
(	(	(000	(	O	O
CQ	CQ	c200	NN	B-NP	B-Chemical
)	)	)000	)	O	O
was	be	w020	VBD	B-VP	O
started	start	s306303	VBN	I-VP	O
because	because	b02020	IN	B-PP	O
of	of	o100	IN	I-PP	O
arthralgia	arthralgia	a63060420	NN	B-NP	B-Disease
.	.	.000	.	O	O

At	At	a300	IN	B-PP	O
the	the	t000	DT	B-NP	O
same	same	s050	JJ	I-NP	O
time	time	t050	NN	I-NP	O
,	,	,000	,	O	O
slightly	slightly	s4020340	RB	B-VP	O
increased	increase	i5260203	VBD	I-VP	O
creatine	creatine	c603050	NN	B-NP	B-Chemical
kinase	kinase	k05020	NN	I-NP	O
(	(	(000	(	O	O
CK	CK	c200	NN	B-NP	O
)	)	)000	)	O	O
levels	level	l01042	NNS	B-NP	O
were	be	w060	VBD	B-VP	O
noted	note	n0303	VBN	I-VP	O
.	.	.000	.	O	O

Myositis	Myositis	m020302	NN	B-NP	B-Disease
was	be	w020	VBD	B-VP	O
suspected	suspect	s02102303	VBN	I-VP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
patient	patient	p03053	NN	I-NP	O
was	be	w020	VBD	B-VP	O
treated	treat	t60303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
steroids	steroid	s306032	NNS	B-NP	B-Chemical
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
CK	CK	c200	NN	I-NP	O
increase	increase	i526020	NN	I-NP	O
persisted	persist	p06202303	VBD	B-VP	O
,	,	,000	,	O	O
however	however	h0106	RB	B-ADVP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
she	she	s000	PRP	B-NP	O
developed	develop	d01040103	VBD	B-VP	O
progressive	progressive	p602602010	JJ	B-NP	O
muscular	muscular	m020406	JJ	I-NP	B-Disease
weakness	weakness	w02502	NN	I-NP	I-Disease
and	and	a530	CC	O	O
muscular	muscular	m020406	JJ	B-NP	B-Disease
atrophy	atrophy	a36010	NN	I-NP	I-Disease
.	.	.000	.	O	O

Routine	Routine	r03050	NN	B-NP	O
controls	control	c0536042	NNS	I-NP	O
revealed	reveal	r010403	VBD	B-VP	O
markedly	markedly	m0620340	RB	B-NP	O
elevated	elevated	e4010303	JJ	I-NP	O
CK	CK	c200	NN	I-NP	O
levels	level	l01042	NNS	I-NP	O
of	of	o100	IN	B-PP	O
1	1	1000	CD	B-NP	O
,	,	,000	,	O	O
700	700	0000	CD	B-NP	O
U	U	u000	NN	I-NP	O
/	/	/000	SYM	B-NP	O
l	l	l000	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
neurological	neurological	n0604020204	JJ	I-NP	O
and	and	a530	CC	I-NP	O
electrophysiological	electrophysiological	e40236010204020204	JJ	I-NP	O
findings	finding	f053052	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
not	not	n030	RB	O	O
typical	typical	t010204	JJ	B-ADJP	O
of	of	o100	IN	B-PP	O
myositis	myositis	m020302	NN	B-NP	B-Disease
.	.	.000	.	O	O

Thus	Thus	t020	RB	B-ADVP	O
,	,	,000	,	O	O
muscle	muscle	m0240	NN	B-NP	O
biopsy	biopsy	b0120	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
deltoid	deltoid	d04303	JJ	I-NP	O
muscle	muscle	m0240	NN	I-NP	O
was	be	w020	VBD	B-VP	O
performed	perform	p06106503	VBN	I-VP	O
in	in	i500	IN	B-SBAR	O
order	order	o6306	NN	O	O
to	to	t000	TO	B-VP	O
exclude	exclude	e24030	VB	I-VP	O
polymyositis	polymyositis	p0405020302	NN	B-NP	B-Disease
or	or	o600	CC	O	O
toxic	toxic	t0202	JJ	B-NP	O
myopathy	myopathy	m01030	NN	I-NP	B-Disease
.	.	.000	.	O	O

As	As	a200	IN	B-SBAR	O
it	it	i300	PRP	B-NP	O
revealed	reveal	r010403	VBD	B-VP	O
chloroquine	chloroquine	c040602050	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
myopathy	myopathy	m01030	NN	I-NP	B-Disease
,	,	,000	,	O	O
medication	medication	m03020305	NN	B-NP	O
was	be	w020	VBD	B-VP	O
stopped	stop	s30103	VBN	I-VP	O
.	.	.000	.	O	O

Discriminating	Discriminate	d026050503052	VBG	B-VP	O
between	between	b0305	IN	B-PP	O
primary	primary	p605060	JJ	B-NP	O
SLE	SLE	s400	NN	I-NP	B-Disease
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
affection	affection	a102305	NN	I-NP	B-Disease
of	of	o100	IN	B-PP	I-Disease
the	the	t000	DT	B-NP	I-Disease
musculoskeletal	musculoskeletal	m020402040304	JJ	I-NP	I-Disease
system	system	s02305	NN	I-NP	I-Disease
and	and	a530	CC	I-NP	O
drug	drug	d602	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
side	side	s030	NN	I-NP	O
effects	effect	e10232	NNS	I-NP	O
is	be	i200	VBZ	B-VP	O
important	important	i51063053	JJ	B-ADJP	O
for	for	f060	IN	B-PP	O
appropriate	appropriate	a16016030	JJ	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
of	of	o100	IN	B-PP	O
SLE	SLE	s400	NN	B-NP	B-Disease
patients	patient	p030532	NNS	I-NP	O
.	.	.000	.	O	O

Seizure	Seizure	s02060	NN	B-NP	B-Disease
associated	associate	a2020303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
sleep	sleep	s401	NN	B-NP	B-Disease
deprivation	deprivation	d016010305	NN	I-NP	I-Disease
and	and	a530	CC	O	O
sustained	sustain	s0230503	VBN	B-VP	O
-	-	-000	HYPH	B-NP	O
release	release	r04020	NN	I-NP	O
bupropion	bupropion	b0160105	NN	I-NP	B-Chemical
.	.	.000	.	O	O

This	This	t020	DT	B-NP	O
case	case	c020	NN	I-NP	O
report	report	r01063	NN	I-NP	O
describes	describe	d0260102	VBZ	B-VP	O
a	a	a000	DT	B-NP	O
generalized	generalize	g0506040203	VBN	I-NP	O
seizure	seizure	s02060	NN	I-NP	B-Disease
associated	associate	a2020303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
sustained	sustained	s0230503	JJ	B-NP	O
-	-	-000	HYPH	I-NP	O
release	release	r04020	NN	I-NP	O
bupropion	bupropion	b0160105	NN	I-NP	B-Chemical
use	use	u200	NN	I-NP	O
and	and	a530	CC	O	O
sleep	sleep	s401	NN	B-NP	B-Disease
deprivation	deprivation	d016010305	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
subject	subject	s012023	NN	I-NP	O
,	,	,000	,	O	O
a	a	a000	DT	B-NP	O
31	31	0000	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
year	year	y060	NN	I-NP	O
-	-	-000	HYPH	O	O
old	old	o430	JJ	B-NP	O
female	female	f05040	JJ	I-NP	O
smoker	smoker	s50206	NN	I-NP	O
,	,	,000	,	O	O
was	be	w020	VBD	B-VP	O
participating	participate	p063020103052	VBG	I-VP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
clinical	clinical	c4050204	JJ	I-NP	O
trial	trial	t604	NN	I-NP	O
evaluating	evaluate	e10403052	VBG	B-VP	O
an	an	a500	DT	B-NP	O
investigational	investigational	i5102302030504	JJ	I-NP	O
medication	medication	m03020305	NN	I-NP	O
for	for	f060	IN	B-PP	O
smoking	smoking	s502052	NN	B-NP	O
cessation	cessation	c020305	NN	I-NP	O
that	that	t030	WDT	B-NP	O
used	use	u203	VBD	B-VP	O
sustained	sustained	s0230503	JJ	B-NP	O
-	-	-000	HYPH	I-NP	O
release	release	r04020	NN	I-NP	O
bupropion	bupropion	b0160105	NN	I-NP	B-Chemical
as	as	a200	IN	B-PP	O
an	an	a500	DT	B-NP	O
active	active	a23010	JJ	I-NP	O
control	control	c053604	NN	I-NP	O
.	.	.000	.	O	O

After	After	a1306	IN	B-PP	O
5	5	5000	CD	B-NP	O
weeks	week	w020	NNS	I-NP	O
of	of	o100	IN	B-PP	O
bupropion	bupropion	b0160105	NN	B-NP	B-Chemical
use	use	u200	NN	I-NP	O
,	,	,000	,	O	O
the	the	t000	DT	B-NP	O
subject	subject	s012023	NN	I-NP	O
experienced	experience	e210605203	VBD	B-VP	O
a	a	a000	DT	B-NP	O
generalized	generalize	g0506040203	VBN	I-NP	O
tonic	tonic	t0502	JJ	I-NP	O
clonic	clonic	c40502	JJ	I-NP	O
seizure	seizure	s02060	NN	I-NP	B-Disease
after	after	a1306	IN	B-PP	O
staying	stay	s3052	VBG	B-VP	O
up	up	u100	RP	B-PRT	O
nearly	nearly	n0640	RB	B-NP	O
all	all	a400	DT	I-NP	O
night	night	n0203	NN	I-NP	O
packing	packing	p02052	NN	I-NP	O
and	and	a530	CC	O	O
moving	move	m01052	VBG	B-VP	O
to	to	t000	TO	B-PP	O
a	a	a000	DT	B-NP	O
new	new	n000	JJ	I-NP	O
residence	residence	r02030520	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
patient	patient	p03053	NN	I-NP	O
had	have	h030	VBD	B-VP	O
no	no	n000	DT	B-NP	O
other	other	o306	JJ	I-NP	O
risk	risk	r020	NN	I-NP	O
factors	factor	f023062	NNS	I-NP	O
for	for	f060	IN	B-PP	O
seizures	seizure	s020602	NNS	B-NP	B-Disease
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
suggest	suggest	s02023	VBP	B-VP	O
that	that	t030	IN	B-SBAR	O
sleep	sleep	s401	NN	B-NP	B-Disease
deprivation	deprivation	d016010305	NN	I-NP	I-Disease
may	may	m000	MD	B-VP	O
add	add	a300	VB	I-VP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
risk	risk	r020	NN	I-NP	O
of	of	o100	IN	B-PP	O
bupropion	bupropion	b0160105	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
associated	associate	a2020303	VBN	I-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
.	.	.000	.	O	O

Postoperative	Postoperative	p023010603010	JJ	B-NP	B-Disease
myalgia	myalgia	m0420	NN	I-NP	I-Disease
after	after	a1306	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
:	:	:000	:	O	O
no	no	n000	DT	B-NP	O
evidence	evidence	e1030520	NN	I-NP	O
for	for	f060	IN	B-PP	O
an	an	a500	DT	B-NP	O
inflammatory	inflammatory	i5140503060	JJ	I-NP	O
origin	origin	o60205	NN	I-NP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
common	common	c0505	JJ	I-NP	O
side	side	s030	NN	I-NP	O
effect	effect	e1023	NN	I-NP	O
associated	associate	a2020303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
is	be	i200	VBZ	B-VP	O
postoperative	postoperative	p023010603010	JJ	B-NP	B-Disease
myalgia	myalgia	m0420	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
pathogenesis	pathogenesis	p0302050202	NN	I-NP	O
of	of	o100	IN	B-PP	O
this	this	t020	DT	B-NP	O
myalgia	myalgia	m0420	NN	I-NP	B-Disease
is	be	i200	VBZ	B-VP	O
still	still	s304	RB	B-ADVP	O
unclear	unclear	u52406	JJ	B-ADJP	O
;	;	;000	:	O	O
inflammation	inflammation	i514050305	NN	B-NP	B-Disease
has	have	h020	VBZ	B-VP	O
been	be	b050	VBN	I-VP	O
suggested	suggest	s0202303	VBN	I-VP	O
but	but	b030	CC	O	O
without	without	w0303	IN	B-PP	O
convincing	convince	c051052052	VBG	B-VP	O
evidence	evidence	e1030520	NN	B-NP	O
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
designed	design	d0202503	VBD	B-VP	O
the	the	t000	DT	B-NP	O
present	present	p602053	JJ	I-NP	O
study	study	s3030	NN	I-NP	O
to	to	t000	TO	B-VP	O
investigate	investigate	i5102302030	VB	I-VP	O
whether	whether	w0306	IN	B-SBAR	O
an	an	a500	DT	B-NP	O
inflammatory	inflammatory	i5140503060	JJ	I-NP	O
reaction	reaction	r02305	NN	I-NP	O
contributes	contribute	c0536010302	VBZ	B-VP	O
to	to	t000	TO	B-PP	O
this	this	t020	DT	B-NP	O
myalgia	myalgia	m0420	NN	I-NP	B-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
incidence	incidence	i52030520	NN	I-NP	O
and	and	a530	CC	I-NP	O
severity	severity	s0106030	NN	I-NP	O
of	of	o100	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
-	-	-000	HYPH	O	O
associated	associate	a2020303	VBN	B-NP	O
myalgia	myalgia	m0420	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
determined	determine	d030650503	VBN	I-VP	O
in	in	i500	IN	B-PP	O
64	64	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
pretreated	pretreate	p60360303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
saline	saline	s04050	NN	B-NP	O
or	or	o600	CC	I-NP	O
dexamethasone	dexamethasone	d02050302050	NN	I-NP	B-Chemical
before	before	b01060	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
(	(	(000	(	O	O
n	n	n000	NN	B-NP	O
=	=	=000	JJ	B-VP	O
32	32	0000	CD	B-NP	O
for	for	f060	IN	B-PP	O
each	each	e020	DT	B-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

Incidence	Incidence	i52030520	NN	B-NP	O
and	and	a530	CC	I-NP	O
severity	severity	s0106030	NN	I-NP	O
of	of	o100	IN	B-PP	O
myalgia	myalgia	m0420	NN	B-NP	B-Disease
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
differ	differ	d0106	VB	I-VP	O
significantly	significantly	s025010205340	RB	B-ADVP	O
between	between	b0305	IN	B-PP	O
the	the	t000	DT	B-NP	O
two	two	t000	CD	I-NP	O
groups	group	g6012	NNS	I-NP	O
:	:	:000	:	O	O
15	15	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
dexamethasone	dexamethasone	d02050302050	NN	I-NP	B-Chemical
group	group	g601	NN	I-NP	O
complained	complain	c05140503	VBD	B-VP	O
of	of	o100	IN	B-PP	O
myalgia	myalgia	m0420	NN	B-NP	B-Disease
compared	compare	c0510603	VBN	B-PP	O
with	with	w030	IN	B-PP	O
18	18	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
saline	saline	s04050	NN	I-NP	O
group	group	g601	NN	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
severe	severe	s01060	JJ	B-NP	O
myalgia	myalgia	m0420	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
reported	report	r0106303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
five	five	f010	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
and	and	a530	CC	O	O
three	three	t060	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
,	,	,000	,	O	O
respectively	respectively	r02102301040	RB	B-ADVP	O
(	(	(000	(	O	O
not	not	n030	RB	O	O
significant	significant	s0250102053	JJ	B-ADJP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

At	At	a300	IN	B-PP	O
48	48	0000	CD	B-NP	O
h	h	h000	NN	I-NP	O
after	after	a1306	IN	B-PP	O
surgery	surgery	s062060	NN	B-NP	O
,	,	,000	,	O	O
12	12	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
in	in	i500	IN	B-PP	O
both	both	b030	DT	B-NP	O
groups	group	g6012	NNS	I-NP	O
still	still	s304	RB	B-VP	O
suffered	suffer	s010603	VBN	I-VP	O
from	from	f605	IN	B-PP	O
myalgia	myalgia	m0420	NN	B-NP	B-Disease
(	(	(000	(	O	O
not	not	n030	RB	O	O
significant	significant	s0250102053	JJ	B-ADJP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
addition	addition	a30305	NN	B-NP	O
,	,	,000	,	O	O
interleukin	interleukin	i530640205	NN	B-NP	O
-	-	-000	HYPH	O	O
6	6	6000	CD	B-NP	O
(	(	(000	(	O	O
IL	IL	i400	NN	B-NP	O
-	-	-000	HYPH	O	O
6	6	6000	CD	B-NP	O
)	)	)000	)	O	O
as	as	a200	IN	B-PP	O
an	an	a500	DT	B-NP	O
early	early	e0640	JJ	I-NP	O
marker	marker	m06206	NN	I-NP	O
of	of	o100	IN	B-PP	O
inflammation	inflammation	i514050305	NN	B-NP	B-Disease
was	be	w020	VBD	B-VP	O
assessed	assess	a20203	VBN	I-VP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
subgroup	subgroup	s012601	NN	I-NP	O
of	of	o100	IN	B-PP	O
10	10	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
pretreated	pretreate	p60360303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
saline	saline	s04050	NN	B-NP	O
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
found	find	f053	VBD	B-VP	O
an	an	a500	DT	B-NP	O
increase	increase	i526020	NN	I-NP	O
of	of	o100	IN	B-PP	O
IL	IL	i400	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
6	6	6000	CD	I-NP	O
for	for	f060	IN	B-PP	O
only	only	o540	RB	B-NP	O
three	three	t060	CD	I-NP	O
patients	patient	p030532	NNS	I-NP	O
,	,	,000	,	O	O
but	but	b030	CC	O	O
only	only	o540	RB	B-NP	O
one	one	o500	CD	I-NP	O
patient	patient	p03053	NN	I-NP	O
reported	report	r0106303	VBD	B-VP	O
myalgia	myalgia	m0420	NN	B-NP	B-Disease
;	;	;000	:	O	O
no	no	n000	DT	B-NP	O
relationship	relationship	r040305201	NN	I-NP	O
between	between	b0305	IN	B-PP	O
myalgia	myalgia	m0420	NN	B-NP	B-Disease
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
increase	increase	i526020	NN	I-NP	O
of	of	o100	IN	B-PP	O
IL	IL	i400	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
6	6	6000	CD	I-NP	O
was	be	w020	VBD	B-VP	O
found	find	f053	VBN	I-VP	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
conclusion	conclusion	c05240205	NN	B-NP	O
,	,	,000	,	O	O
there	there	t060	EX	B-NP	O
is	be	i200	VBZ	B-VP	O
no	no	n000	DT	B-NP	O
evidence	evidence	e1030520	NN	I-NP	O
for	for	f060	IN	B-PP	O
an	an	a500	DT	B-NP	O
inflammatory	inflammatory	i5140503060	JJ	I-NP	O
origin	origin	o60205	NN	I-NP	O
of	of	o100	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
-	-	-000	HYPH	O	O
associated	associate	a2020303	VBN	B-NP	O
myalgia	myalgia	m0420	NN	I-NP	B-Disease
.	.	.000	.	O	O

IMPLICATIONS	IMPLICATIONS	i5140203052	NNS	B-NP	O
:	:	:000	:	O	O
Administration	Administration	a350502360305	NN	B-NP	O
of	of	o100	IN	B-PP	O
dexamethasone	dexamethasone	d02050302050	NN	B-NP	B-Chemical
before	before	b01060	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
was	be	w020	VBD	B-VP	O
not	not	n030	RB	O	O
effective	effective	e1023010	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
decreasing	decrease	d02602052	VBG	B-VP	O
the	the	t000	DT	B-NP	O
incidence	incidence	i52030520	NN	I-NP	O
or	or	o600	CC	O	O
the	the	t000	DT	B-NP	O
severity	severity	s0106030	NN	I-NP	O
of	of	o100	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
postoperative	postoperative	p023010603010	JJ	I-NP	B-Disease
myalgia	myalgia	m0420	NN	I-NP	I-Disease
.	.	.000	.	O	O

Furthermore	Furthermore	f063065060	RB	B-ADVP	O
,	,	,000	,	O	O
there	there	t060	EX	B-NP	O
was	be	w020	VBD	B-VP	O
no	no	n000	DT	B-NP	O
significant	significant	s0250102053	JJ	I-NP	O
relationship	relationship	r040305201	NN	I-NP	O
between	between	b0305	IN	B-PP	O
postoperative	postoperative	p023010603010	JJ	B-NP	B-Disease
myalgia	myalgia	m0420	NN	I-NP	I-Disease
and	and	a530	CC	I-NP	O
time	time	t050	NN	I-NP	O
course	course	c0620	NN	I-NP	O
of	of	o100	IN	B-PP	O
interleukin	interleukin	i530640205	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
6	6	6000	CD	I-NP	O
concentrations	concentration	c052053603052	NNS	I-NP	O
,	,	,000	,	O	O
a	a	a000	DT	B-NP	O
marker	marker	m06206	NN	I-NP	O
of	of	o100	IN	B-PP	O
inflammation	inflammation	i514050305	NN	B-NP	B-Disease
.	.	.000	.	O	O

Pretreatment	Pretreatment	p6036035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
dexamethasone	dexamethasone	d02050302050	NN	B-NP	B-Chemical
is	be	i200	VBZ	B-VP	O
not	not	n030	RB	O	O
justified	justified	j0230103	JJ	B-ADJP	O
to	to	t000	TO	B-VP	O
prevent	prevent	p601053	VB	I-VP	O
postoperative	postoperative	p023010603010	JJ	B-NP	B-Disease
myalgia	myalgia	m0420	NN	I-NP	I-Disease
after	after	a1306	IN	B-PP	O
succinylcholine	succinylcholine	s020504204050	NN	B-NP	B-Chemical
.	.	.000	.	O	O

Effect	Effect	e1023	NN	B-NP	O
of	of	o100	IN	B-PP	O
lindane	lindane	l053050	NN	B-NP	B-Chemical
on	on	o500	IN	B-PP	O
hepatic	hepatic	h010302	JJ	B-NP	O
and	and	a530	CC	I-NP	O
brain	brain	b605	NN	I-NP	O
cytochrome	cytochrome	c030206050	NN	I-NP	O
P450s	P450	0000	NNS	I-NP	O
and	and	a530	CC	I-NP	O
influence	influence	i5140520	NN	I-NP	O
of	of	o100	IN	B-PP	O
P450	P450	0000	NN	B-NP	O
modulation	modulation	m03040305	NN	I-NP	O
in	in	i500	IN	B-PP	O
lindane	lindane	l053050	NN	B-NP	B-Chemical
induced	induced	i530203	JJ	I-NP	O
neurotoxicity	neurotoxicity	n06030202030	NN	I-NP	B-Disease
.	.	.000	.	O	O

Oral	Oral	o604	JJ	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
of	of	o100	IN	B-PP	O
lindane	lindane	l053050	NN	B-NP	B-Chemical
(	(	(000	(	O	O
2	2	2000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
,	,	,000	,	I-NP	O
5	5	5000	CD	I-NP	O
,	,	,000	,	I-NP	O
10	10	0000	CD	I-NP	O
and	and	a530	CC	I-NP	O
15	15	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	I-NP	O
kg	kg	k200	NN	I-NP	O
,	,	,000	,	O	O
body	body	b030	NN	B-NP	O
weight	weight	w0203	NN	I-NP	O
)	)	)000	)	O	O
for	for	f060	IN	B-PP	O
5	5	5000	CD	B-NP	O
days	day	d020	NNS	I-NP	O
was	be	w020	VBD	B-VP	O
found	find	f053	VBN	I-VP	O
to	to	t000	TO	I-VP	O
produce	produce	p603020	VB	I-VP	O
a	a	a000	DT	B-NP	O
dose	dose	d020	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
dependent	dependent	d01053053	JJ	I-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
activity	activity	a2301030	NN	I-NP	O
of	of	o100	IN	B-PP	O
P450	P450	0000	NN	B-NP	O
dependent	dependent	d01053053	JJ	B-NP	O
7	7	7000	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
ethoxyresorufin	ethoxyresorufin	e3020602060105	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
O	O	o000	NN	I-NP	O
-	-	-000	HYPH	O	O
deethylase	deethylase	d0304020	NN	B-NP	O
(	(	(000	(	O	O
EROD	EROD	e603	NN	B-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
7	7	7000	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
pentoxyresorufin	pentoxyresorufin	p053020602060105	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
O	O	o000	NN	I-NP	O
-	-	-000	HYPH	O	O
dealkylase	dealkylase	d04204020	NN	B-NP	O
(	(	(000	(	O	O
PROD	PROD	p603	NN	B-NP	O
)	)	)000	)	O	O
and	and	a530	CC	O	O
N	N	n000	NN	B-NP	B-Chemical
-	-	-000	HYPH	O	I-Chemical
nitrosodimethylamine	nitrosodimethylamine	n036020305030405050	NN	B-NP	I-Chemical
demethylase	demethylase	d050304020	NN	I-NP	O
(	(	(000	(	O	O
NDMA	NDMA	n350	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
d	d	d000	NN	I-NP	O
)	)	)000	)	O	O
in	in	i500	IN	B-PP	O
rat	rat	r030	NN	B-NP	O
brain	brain	b605	NN	I-NP	O
